"DITA File Path","Document Type","Schematron Name","Severity","Gate","Rule Code","Error / Warning Description"
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/loading_paper/loading_paper_in_the_rear_paper_feeder.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/loading_paper/paper_loading_capacity.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/loading_paper/paper_loading_capacity.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/loading_paper/paper_loading_capacity.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/loading_paper/paper_loading_capacity.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/loading_paper/paper_loading_capacity.dita","REFERENCE","reference_structural_rules.sch","WARNING","Gate 2","QUALITY-007","[QUALITY-007] <section> has no @id and cannot be the target of a cross-reference. Add @id if this section needs to be linked to."
"output/Printer_Setup_UserGuide/loading_paper/paper_or_media_type_settings_control_panel.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/loading_paper/paper_or_media_type_settings_control_panel.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/loading_paper/paper_or_media_type_settings_control_panel.dita","REFERENCE","reference_structural_rules.sch","WARNING","Gate 2","QUALITY-007","[QUALITY-007] <section> has no @id and cannot be the target of a cross-reference. Add @id if this section needs to be linked to."
"output/Printer_Setup_UserGuide/loading_paper/paper_or_media_type_settings_printing_software.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/loading_paper/paper_or_media_type_settings_printing_software.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/loading_paper/paper_or_media_type_settings_printing_software.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/loading_paper/paper_or_media_type_settings_printing_software.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/loading_paper/paper_or_media_type_settings_printing_software.dita","REFERENCE","reference_structural_rules.sch","WARNING","Gate 2","QUALITY-007","[QUALITY-007] <section> has no @id and cannot be the target of a cross-reference. Add @id if this section needs to be linked to."
"output/Printer_Setup_UserGuide/loading_paper/paper_source_settings_options.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/loading_paper/paper_source_settings_options.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/loading_paper/paper_source_settings_options.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/loading_paper/paper_source_settings_options.dita","REFERENCE","reference_structural_rules.sch","WARNING","Gate 2","QUALITY-007","[QUALITY-007] <section> has no @id and cannot be the target of a cross-reference. Add @id if this section needs to be linked to."
"output/Printer_Setup_UserGuide/loading_paper/selecting_the_default_paper_source_settings.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/selecting_the_default_paper_source_settings.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/selecting_the_paper_settings_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/selecting_the_paper_settings_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/selecting_the_paper_settings_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/loading_paper/selecting_the_paper_settings_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/loading_paper_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/loading_paper_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/loading_paper_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/loading_paper_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/loading_paper_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/loading_paper_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/loading_paper_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/loading_paper_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/loading_paper_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/loading_paper_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/loading_paper_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/placing_originals_on_the_product/placing_originals_on_the_scanner_glass.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/placing_originals_on_the_product/placing_originals_on_the_scanner_glass.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/placing_originals_on_the_product/placing_originals_on_the_scanner_glass.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/placing_originals_on_the_product/placing_originals_on_the_scanner_glass.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/placing_originals_on_the_product/placing_originals_on_the_scanner_glass.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/placing_originals_on_the_product/placing_originals_on_the_scanner_glass.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/placing_originals_on_the_product/placing_originals_on_the_scanner_glass.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/placing_originals_on_the_product_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/placing_originals_on_the_product_map.ditamap","MAP","map_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <topicref> is not permitted in a DITA 2.0 map document."
"output/Printer_Setup_UserGuide/printer_user_s_guide.ditamap","BOOKMAP","bookmap_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <chapter> is not permitted in a DITA 2.0 bookmap document."
"output/Printer_Setup_UserGuide/printer_user_s_guide.ditamap","BOOKMAP","bookmap_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <chapter> is not permitted in a DITA 2.0 bookmap document."
"output/Printer_Setup_UserGuide/printer_user_s_guide.ditamap","BOOKMAP","bookmap_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <chapter> is not permitted in a DITA 2.0 bookmap document."
"output/Printer_Setup_UserGuide/printer_user_s_guide.ditamap","BOOKMAP","bookmap_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <chapter> is not permitted in a DITA 2.0 bookmap document."
"output/Printer_Setup_UserGuide/printer_user_s_guide.ditamap","BOOKMAP","bookmap_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <chapter> is not permitted in a DITA 2.0 bookmap document."
"output/Printer_Setup_UserGuide/printer_user_s_guide.ditamap","BOOKMAP","bookmap_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <chapter> is not permitted in a DITA 2.0 bookmap document."
"output/Printer_Setup_UserGuide/printer_user_s_guide.ditamap","BOOKMAP","bookmap_validation.sch","ERROR","Gate 1","","Error: Attribute ""navtitle"" on <chapter> is not permitted in a DITA 2.0 bookmap document."
"output/Printer_Setup_UserGuide/printer_user_s_guide.ditamap","BOOKMAP","bookmap_structural_rules.sch","WARNING","Gate 2","BOOK-007","[BOOK-007] <chapter> has no @href, @keyref, or nested <topicref> and may produce an empty book section."
"output/Printer_Setup_UserGuide/printer_user_s_guide.ditamap","BOOKMAP","bookmap_structural_rules.sch","WARNING","Gate 2","BOOK-007","[BOOK-007] <chapter> has no @href, @keyref, or nested <topicref> and may produce an empty book section."
"output/Printer_Setup_UserGuide/printer_user_s_guide.ditamap","BOOKMAP","bookmap_structural_rules.sch","WARNING","Gate 2","BOOK-007","[BOOK-007] <chapter> has no @href, @keyref, or nested <topicref> and may produce an empty book section."
"output/Printer_Setup_UserGuide/printer_user_s_guide.ditamap","BOOKMAP","bookmap_structural_rules.sch","WARNING","Gate 2","BOOK-007","[BOOK-007] <chapter> has no @href, @keyref, or nested <topicref> and may produce an empty book section."
"output/Printer_Setup_UserGuide/printer_user_s_guide.ditamap","BOOKMAP","bookmap_structural_rules.sch","WARNING","Gate 2","BOOK-007","[BOOK-007] <chapter> has no @href, @keyref, or nested <topicref> and may produce an empty book section."
"output/Printer_Setup_UserGuide/printer_user_s_guide.ditamap","BOOKMAP","bookmap_structural_rules.sch","WARNING","Gate 2","BOOK-007","[BOOK-007] <chapter> has no @href, @keyref, or nested <topicref> and may produce an empty book section."
"output/Printer_Setup_UserGuide/printer_user_s_guide.ditamap","BOOKMAP","bookmap_structural_rules.sch","WARNING","Gate 2","BOOK-007","[BOOK-007] <chapter> has no @href, @keyref, or nested <topicref> and may produce an empty book section."
"output/Printer_Setup_UserGuide/printer_user_s_guide.ditamap","BOOKMAP","DITA2_content_model.sch","ERROR","Gate 3","CM-CHAPTER","[CM-CHAPTER] <mapref> is not a permitted child of <chapter> per the DITA 2.0 DTD. Permitted children: b i topicmeta topicref."
"output/Printer_Setup_UserGuide/printer_user_s_guide.ditamap","BOOKMAP","DITA2_content_model.sch","ERROR","Gate 3","CM-CHAPTER","[CM-CHAPTER] <mapref> is not a permitted child of <chapter> per the DITA 2.0 DTD. Permitted children: b i topicmeta topicref."
"output/Printer_Setup_UserGuide/printer_user_s_guide.ditamap","BOOKMAP","DITA2_content_model.sch","ERROR","Gate 3","CM-CHAPTER","[CM-CHAPTER] <mapref> is not a permitted child of <chapter> per the DITA 2.0 DTD. Permitted children: b i topicmeta topicref."
"output/Printer_Setup_UserGuide/printer_user_s_guide.ditamap","BOOKMAP","DITA2_content_model.sch","ERROR","Gate 3","CM-CHAPTER","[CM-CHAPTER] <mapref> is not a permitted child of <chapter> per the DITA 2.0 DTD. Permitted children: b i topicmeta topicref."
"output/Printer_Setup_UserGuide/printer_user_s_guide.ditamap","BOOKMAP","DITA2_content_model.sch","ERROR","Gate 3","CM-CHAPTER","[CM-CHAPTER] <mapref> is not a permitted child of <chapter> per the DITA 2.0 DTD. Permitted children: b i topicmeta topicref."
"output/Printer_Setup_UserGuide/printer_user_s_guide.ditamap","BOOKMAP","DITA2_content_model.sch","ERROR","Gate 3","CM-CHAPTER","[CM-CHAPTER] <mapref> is not a permitted child of <chapter> per the DITA 2.0 DTD. Permitted children: b i topicmeta topicref."
"output/Printer_Setup_UserGuide/printer_user_s_guide.ditamap","BOOKMAP","DITA2_content_model.sch","ERROR","Gate 3","CM-CHAPTER","[CM-CHAPTER] <mapref> is not a permitted child of <chapter> per the DITA 2.0 DTD. Permitted children: b i topicmeta topicref."
"output/Printer_Setup_UserGuide/product_basics/changing_lcd_screen_language.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/changing_lcd_screen_language.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/changing_the_power_off_timer_setting_from_the_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/changing_the_power_off_timer_setting_from_the_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/changing_the_sleep_timer_setting_from_the_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/changing_the_sleep_timer_setting_from_the_control_panel.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/entering_characters_on_the_lcd_screen.dita","CONCEPT","concept_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/entering_characters_on_the_lcd_screen.dita","CONCEPT","concept_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/entering_characters_on_the_lcd_screen.dita","CONCEPT","concept_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/entering_characters_on_the_lcd_screen.dita","CONCEPT","concept_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/entering_characters_on_the_lcd_screen.dita","CONCEPT","concept_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/entering_characters_on_the_lcd_screen.dita","CONCEPT","concept_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/entering_characters_on_the_lcd_screen.dita","CONCEPT","concept_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/product_basics/product_parts_back.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/product_parts_back.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/product_parts_back.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/product_parts_back.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/product_parts_back.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/product_parts_back.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/product_parts_back.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/product_parts_back.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/product_parts_back.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/product_parts_back.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/product_parts_front.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/product_parts_front.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/product_basics/product_parts_inside.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/product_parts_inside.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/product_parts_inside.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/product_parts_inside.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/product_parts_inside.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/product_parts_inside.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/product_parts_inside.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/product_parts_inside.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/product_parts_inside.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/product_parts_inside.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/product_parts_inside.dita","TASK","task_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/product_basics/status_icon_information.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/product_basics/status_icon_information.dita","REFERENCE","reference_validation.sch","ERROR","Gate 1","","Error: Attribute ""colnum"" on <colspec> is not permitted in a DITA 2.0 reference document."
"output/Printer_Setup_UserGuide/product_basics/status_icon_information.dita","REFERENCE","reference_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/status_icon_information.dita","REFERENCE","reference_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/status_icon_information.dita","REFERENCE","reference_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/status_icon_information.dita","REFERENCE","reference_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/status_icon_information.dita","REFERENCE","reference_structural_rules.sch","WARNING","Gate 2","MEDIA-002","[MEDIA-002] <image> should have an <alt> child for accessibility."
"output/Printer_Setup_UserGuide/product_basics/status_icon_information.dita","REFERENCE","reference_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/product_basics/status_icon_information.dita","REFERENCE","reference_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
"output/Printer_Setup_UserGuide/product_basics/status_icon_information.dita","REFERENCE","reference_structural_rules.sch","WARNING","Gate 2","MEDIA-007","[MEDIA-007] <fig> should have a <title> for figure numbering and cross-referencing."
